Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789886171,12,,Aggregated,1.400000,0.000000,4000,6900,8000,12000,17000,20000,22000,24000,24000,24000,24000,69,0,4000,6580.693253304491,1137.8092199993262,24096.41968899996,232.43478260869566
1789886172,12,,Aggregated,2.200000,0.000000,3800,6900,8000,11000,17000,20000,22000,24000,24000,24000,24000,72,0,3800,6426.691349986261,1137.8092199993262,24096.41968899996,232.0
1789886173,12,,Aggregated,1.900000,0.000000,3400,6900,8000,11000,17000,20000,22000,24000,24000,24000,24000,74,0,3400,6292.895994338004,1137.8092199993262,24096.41968899996,232.21621621621622
1789886174,12,,Aggregated,1.400000,0.000000,3300,6900,8000,11000,17000,20000,22000,24000,24000,24000,24000,75,0,3300,6232.234492533486,1137.8092199993262,24096.41968899996,232.56
1789886175,12,,Aggregated,1.600000,0.000000,3300,6900,8000,9500,17000,20000,22000,24000,24000,24000,24000,76,0,3300,6181.795757329119,1137.8092199993262,24096.41968899996,232.42105263157896
1789886176,12,,Aggregated,1.700000,0.000000,3200,5700,7900,9500,17000,20000,22000,24000,24000,24000,24000,80,0,3200,5986.522292825157,1137.8092199993262,24096.41968899996,232.35
1789886177,12,,Aggregated,1.500000,0.000000,3000,5700,7600,9300,17000,19000,22000,24000,24000,24000,24000,81,0,3000,5943.636354642135,1137.8092199993262,24096.41968899996,232.22222222222223
1789886178,12,,Aggregated,1.600000,0.000000,3000,5000,7600,9300,17000,19000,22000,24000,24000,24000,24000,83,0,3000,5836.910510759218,1137.8092199993262,24096.41968899996,231.97590361445782
1789886179,12,,Aggregated,2.000000,0.000000,3000,5000,7600,9300,17000,19000,22000,24000,24000,24000,24000,84,0,3000,5787.170405845418,1137.8092199993262,24096.41968899996,231.85714285714286
1789886180,12,,Aggregated,1.800000,0.000000,2800,5000,7400,8000,17000,19000,22000,24000,24000,24000,24000,87,0,2800,5633.468698115143,1137.8092199993262,24096.41968899996,232.3448275862069
1789886181,12,,Aggregated,1.800000,0.000000,2800,5000,7400,8000,17000,19000,22000,24000,24000,24000,24000,87,0,2800,5633.468698115143,1137.8092199993262,24096.41968899996,232.3448275862069
1789886182,12,,Aggregated,1.700000,0.000000,2800,5000,7400,8000,17000,19000,22000,24000,24000,24000,24000,88,0,2800,5586.581787920645,1137.8092199993262,24096.41968899996,232.22727272727272
1789886183,12,,Aggregated,1.800000,0.000000,2700,4900,6900,8000,17000,19000,22000,24000,24000,24000,24000,91,0,2700,5459.665769263925,1137.8092199993262,24096.41968899996,232.28571428571428
1789886184,12,,Aggregated,1.800000,0.000000,2700,4900,6900,8000,17000,19000,22000,24000,24000,24000,24000,93,0,2700,5404.182646978683,1137.8092199993262,24096.41968899996,232.06451612903226
1789886185,12,,Aggregated,1.600000,0.000000,2700,4700,6900,7900,17000,19000,22000,24000,24000,24000,24000,96,0,2700,5289.046481218937,1137.8092199993262,24096.41968899996,231.75
1789886186,12,,Aggregated,1.700000,0.000000,2700,4700,6900,7900,17000,19000,22000,24000,24000,24000,24000,98,0,2700,5216.469545336919,1137.8092199993262,24096.41968899996,231.91836734693877
1789886187,12,,Aggregated,1.800000,0.000000,2500,4700,6900,7900,17000,19000,22000,24000,24000,24000,24000,99,0,2500,5178.541166151685,1137.8092199993262,24096.41968899996,232.1818181818182
1789886188,12,,Aggregated,2.000000,0.000000,2500,4700,6900,7900,17000,19000,22000,24000,24000,24000,24000,100,0,2500,5139.184993080162,1137.8092199993262,24096.41968899996,232.08
1789886189,12,,Aggregated,1.800000,0.000000,2500,4000,6900,7600,14000,18000,21000,22000,24000,24000,24000,102,0,2500,5062.042538343299,1137.8092199993262,24096.41968899996,232.23529411764707
1789886190,12,,Aggregated,1.800000,0.000000,2500,3800,6900,7600,14000,18000,21000,22000,24000,24000,24000,103,0,2500,5032.062745281701,1137.8092199993262,24096.41968899996,232.1359223300971
1789886191,12,,Aggregated,1.700000,0.000000,2500,3800,6900,7600,14000,18000,21000,22000,24000,24000,24000,104,0,2500,5004.464028740533,1137.8092199993262,24096.41968899996,232.03846153846155
1789886192,12,,Aggregated,1.600000,0.000000,2500,3400,6500,7400,14000,18000,21000,22000,24000,24000,24000,108,0,2500,4892.380872194599,1137.8092199993262,24096.41968899996,231.66666666666666
1789886193,12,,Aggregated,1.600000,0.000000,2400,3300,5700,7400,14000,18000,21000,22000,24000,24000,24000,110,0,2400,4832.456089445605,1137.8092199993262,24096.41968899996,231.8181818181818
1789886194,12,,Aggregated,1.700000,0.000000,2400,3300,5700,6900,13000,18000,21000,22000,24000,24000,24000,111,0,2400,4815.540116045192,1137.8092199993262,24096.41968899996,232.05405405405406
1789886195,12,,Aggregated,2.000000,0.000000,2400,3300,5000,6900,13000,18000,21000,22000,24000,24000,24000,113,0,2400,4759.402156495727,1078.2218149997789,24096.41968899996,232.1946902654867
1789886196,12,,Aggregated,1.900000,0.000000,2400,3300,5000,6900,13000,18000,21000,22000,24000,24000,24000,114,0,2400,4735.199710491383,1078.2218149997789,24096.41968899996,232.10526315789474
1789886197,12,,Aggregated,1.800000,0.000000,2300,3200,5000,6900,13000,18000,21000,22000,24000,24000,24000,115,0,2300,4707.87466517406,1078.2218149997789,24096.41968899996,232.01739130434783
1789886198,12,,Aggregated,1.700000,0.000000,2200,3000,5000,6900,13000,18000,21000,22000,24000,24000,24000,118,0,2200,4627.084322118794,1078.2218149997789,24096.41968899996,231.76271186440678
1789886199,12,,Aggregated,1.600000,0.000000,2200,3000,5000,6900,13000,18000,21000,22000,24000,24000,24000,120,0,2200,4579.028262550143,1078.2218149997789,24096.41968899996,231.6
1789886200,12,,Aggregated,1.600000,0.000000,2200,3000,4900,6900,12000,17000,21000,22000,24000,24000,24000,123,0,2200,4519.898430618007,1078.2218149997789,24096.41968899996,231.9512195121951
